,,,,,,,,,,,
ARRN,SEQ,HLT,soc1,soc2,soc3,english,용어1,용어2,용어3,용어4,용어5
0387,004,0374,0800,,,CALCIUM DEPLETION,칼슘고갈,,,,
0387,005,0374,0800,,,CALCIUM BLOOD DECREASED,혈중칼슘감소,,,,
0387,006,0374,0800,,,CALCIUM IONIZED DECREASED,이온화칼슘감소,,,,
0388,001,,0800,,,HYPOCHOLESTEROLAEMIA,저콜레스테롤혈증,,,,
0388,003,,0800,,,CHOLESTEROL DEPLETION,콜레스테롤고갈,콜레스테롤부족,,,
0388,004,,0800,,,CHOLESTEROL BLOOD REDUCED,혈중콜레스테롤감소,,,,
0388,005,,0800,,,CHOLESTEROL BLOOD LOWERED,혈중콜레스테롤저하,,,,
0388,006,,0800,,,CHOLESTEROL BLOOD DECREASED,혈중콜레스테롤감소,,,,
0389,001,0389,0800,,,HYPOGLYCAEMIA,저혈당증,저혈당,,,
0389,003,0389,0800,,,BLOOD SUGAR DECREASED,혈당감소,,,,
0389,004,0389,0800,,,HYPOGLYCAEMIA AGGRAVATED,저혈당증악화,,,,
0389,005,0389,0800,,,BLOOD GLUCOSE DECREASED,혈당감소,혈중포도당감소,,,
0389,006,0389,0800,,,HYPOGLYCAEMIA UNAWARENESS,인지못한저혈당증,비인지저혈당증,,,
0389,007,0389,0800,,,HYPOGLYCAEMIA MORNING,아침저혈당,아침의저혈당증,,,
0390,001,0389,0800,,,HYPOGLYCAEMIC REACTION,저혈당반응,저혈당증반응,,,
0390,003,0389,0800,,,INSULIN SHOCK,인슐린쇼크,,,,
0391,001,0374,0800,,,HYPOKALAEMIA,저칼륨혈증,,,,
0391,003,0374,0800,,,HYPOPOTASSAEMIA,저포타슘혈증,,,,
0391,004,0374,0800,,,LOW POTASSIUM SYNDROME,저포타슘증후군,,,,
0391,005,0374,0800,,,POTASSIUM DEFICIENCY,포타슘결핍,포타슘부족,,,
0391,006,0374,0800,,,POTASSIUM SERUM DECREASED,혈청포타슘감소,혈중포타슘감소,,,
0392,001,0374,0800,,,HYPONATRAEMIA,저나트륨혈증,,,,
0392,003,0374,0800,,,SODIUM BLOOD DECREASED,혈중소듐감소,,,,
0392,004,0374,0800,,,SODIUM DEPLETION,소듐고갈,소듐부족,,,
0392,005,0374,0800,,,SALT DEPLETION,염고갈,염분고갈,염부족,,
0392,006,0374,0800,,,LOW SALT SYNDROME,저염증후군,,,,
0392,007,0374,0800,,,LOW SODIUM SYNDROME,저소듐증후군,,,,
0392,008,0374,0800,,,SALT DEFICIENCY,염결핍,염분결핍,소금결핍,,
0392,009,0374,0800,,,HYPONATRAEMIA AGGRAVATED,저나트륨혈증악화,,,,
0393,001,0363,0800,,,KETOSIS,케톤증,케토증,,,
0393,003,0363,0800,,,KETOACIDOSIS,케토산증,케톤산증,,,
0393,004,0363,0800,,,ACETONURIA,아세톤뇨증,,,,
0393,005,0363,0800,,,ACETONE BREATH,아세톤호흡,,,,
0393,006,0363,0800,,,ACETONAEMIA,아세톤혈증,,,,
0393,007,0363,0800,,,DIABETIC KETOACIDOSIS,당뇨병케톤산증,당뇨병성케톤산증,,,
0394,001,,0800,,,LDH INCREASED,젖산탈수소효소증가,LDH증가,,,
0394,003,,0800,,,LACTIC DEHYDROGENASE ACTIVITY INCREASED,젖산탈수소효소활성증가,젖산탈수소효소활동증가,,,
0394,004,,0800,,,LDH INCREASED SERUM,혈청젖산탈수소효소증가,혈청LDH증가,,,
0394,005,,0800,,,LDH INCREASED URINE,요젖산탈수소효소증가,요중젖산탈수소효소증가,소변젖산탈수소효소증가,요LDH증가,
0394,006,,0800,,,BLOOD LACTATE DEHYDROGENASE INCREASED,혈중젖산탈수소효소증가,혈중LDH증가,,,
0395,001,0374,0800,,,MILK-ALKALI SYNDROME,우유-알칼리증후군,,,,
0397,001,,0800,1810,,OBESITY,비만,,,,
0397,003,,0800,1810,,FAT TISSUE INCREASED,지방조직증가,,,,
0398,001,0398,1810,0800,1010,OEDEMA,부종,,,,
0398,003,0398,1810,0800,1010,SWELLING NON-INFLAMMATORY,비염증성부기,,,,
0398,004,0398,1810,0800,1010,OEDEMA NOS,상세불명의부종,,,,
0398,005,0398,1810,0800,1010,TISSUE PUFFING,부은조직,,,,
0398,006,0398,1810,0800,1010,OEDEMA RETROPERITONEAL,후복막부종,복막뒤부종,,,
0398,007,0398,1810,0800,1010,OEDEMA AGGRAVATED,부종악화,,,,
0398,008,0398,1810,0800,1010,LOCALISED OEDEMA,국소부종,국소부기,,,
0399,001,0398,1810,0800,1010,OEDEMA DEPENDENT,체위성부종,체위의존성부종,,,
0399,003,0398,1810,0800,1010,SACRAL OEDEMA,천골부위부종,천골부종,엉치부종,,
0399,004,0398,1810,0800,1010,ANKLE OEDEMA,발목부종,발목부기,,,
0399,005,0398,1810,0800,1010,LUMBAR CUSHION,요추완충,,,,
0400,001,0398,1810,0800,1010,OEDEMA GENERALISED,전신부종,전신부기,,,
0400,003,0398,1810,0800,1010,FLUID RETENTION IN TISSUES,조직내수분저류,조직내체액잔류,조직액정체,,
0400,004,0398,1810,0800,1010,EXTRACELLULAR FLUID INCREASED,세포외액증가,,,,
0400,005,0398,1810,0800,1010,INTERSTITIAL FLUID INCREASED,간질액증가,사이질액증가,,,
0400,006,0398,1810,0800,1010,WATER RETENTION IN TISSUES,조직수분저류,조직내수분저류,조직내수분잔류,,
0400,007,0398,1810,0800,1010,TISSUE FLUID INCREASED,조직액증가,,,,
0400,008,0398,1810,0800,1010,SWELLING GENERALISED,전신부기,전신부종,,,
0400,009,0398,1810,0800,1010,ANASARCA,전신부종,,,,
0401,001,0398,1810,0800,1010,OEDEMA PERIPHERAL,말초부종,,,,
0401,003,0398,1810,0800,1010,OEDEMA OF EXTREMITIES,팔다리부종,사지부종,팔다리부기,,
0401,004,0398,1810,0800,1010,OEDEMA LEGS,다리부종,다리부기,,,
0401,005,0398,1810,0800,1010,UPPER LIMB OEDEMA,팔부종,상지부종,팔부기,,
0401,006,0398,1810,0800,1010,LOWER LIMB OEDEMA,다리부종,다리부기,하지부종,,
0404,001,,0800,0700,0200,PHOSPHATASE ALKALINE INCREASED,알칼리인산분해효소증가,알칼린포스파타제증가,알카리인산분해효소증가,,
0404,003,,0800,0700,0200,ALKALINE PHOSPHATASE SERUM INCREASED,혈청알칼린포스파타제증가,혈청알카리인산분해효소증가,혈청알칼리인산분해효소증가,,
0404,004,,0800,0700,0200,ALP INCREASED,ALP증가,에이엘피증가,알칼리인산분해효소증가,알칼린포스파타제증가,알카리인산분해효소증가
0405,001,,0800,,,THIRST,갈증,목마름,,,
0405,003,,0800,,,THIRST EXCESSIVE,과도한갈증,과도한목마름,,,
0407,001,,0800,1810,,WEIGHT DECREASE,체중감소,,,,
0407,002,,0800,1810,,LOW WEIGHT,저체중,,,,
0408,001,,0800,1810,,WEIGHT INCREASE,체중증가,,,,
0409,001,0409,0900,,,ADRENAL HYPERCORTICISM,부신피질항진증,부신겉질항진증,,,
0409,003,0409,0900,,,ADRENAL CORTEX HYPERFUNCTION,부신겉질기능항진,부신피질기능항진,부신피질기능항진증,,
0409,004,0409,0900,,,HYPERADRENALISM,부신항진증,,,,
0409,005,0409,0900,,,HYPERADRENOCORTICISM,부신피질항진증,부신겉질항진증,,,
0409,006,0409,0900,,,ADRENAL CORTEX ACTIVITY INCREASED,부신겉질활성도증가,부신피질활성도증가,부신피질활성증가,,
0409,007,0409,0900,,,PSEUDOALDOSTERONISM,가성알도스테론증,거짓알도스테론증,,,
0410,001,,0900,,,ADRENAL INSUFFICIENCY,부신기능부전,부신기능부족,,,
0410,003,,0900,,,ADRENAL CORTEX DYSPLASIA,부신겉질형성이상,부신피질형성이상,,,
0410,004,,0900,,,ADRENAL STORM,부신발작,부신성발작,부신급발작,부신발증,
0410,005,,0900,,,ADRENAL CORTEX HYPOFUNCTION,부신겉질기능저하,부신피질기능저하,부신피질기능저하증,,
0410,006,,0900,,,ADRENAL CORTICAL INSUFFICIENCY,부신겉질부전,부신피질부전,부신피질기능부전,,
0410,007,,0900,,,ADRENAL CRISIS,부신위기,부신성위기,부신성발증,,
0410,008,,0900,,,ADRENAL HYPOFUNCTION,부신기능저하,,,,
0410,009,,0900,,,ADRENAL SUPPRESSION,부신억제,,,,
0410,010,,0900,,,HYPOADRENALISM,부신저하증,부신기능저하증,,,
0410,011,,0900,,,STEROID WITHDRAWAL SYNDROME,스테로이드금단증후군,,,,
0410,012,,0900,,,ADRENAL CORTEX DYSFUNCTION,부신겉질기능장애,부신피질기능장애,,,
0410,013,,0900,,,ADDISON'S DISEASE,애디슨병,,,,
0410,014,,0900,,,ADRENAL DISORDER,부신장애,부신질환,,,
0410,015,,0900,,,ADRENAL CORTEX NECROSIS,부신겉질괴사,부신피질괴사,,,
0411,001,,0900,,,DIABETES INSIPIDUS,요붕증,,,,
0412,001,,1420,0900,,FERTILITY DECREASED FEMALE,여성생식능력감소,여성출산력감소,,,
0412,003,,1420,0900,,STERILITY FEMALE,여성불임,불임여성,,,
0413,001,0409,0900,,,GLUCOCORTICOIDS INCREASED,글루코코르티코이드증가,당코르티코이드증가,,,
0413,003,0409,0900,,,HYPERCORTISONISM,고코르티솔혈증,고코티솔혈증,,,
0413,004,0409,0900,,,11-OXYSTEROID ACTIVITY INCREASED,11-옥시스테로이드활성도증가,,,,
0413,005,0409,0900,,,17-HYDROXYSTEROID ACTIVITY INCREASED,17-히드록시스테로이드활성도증가,,,,
0413,006,0409,0900,,,CUSHING'S SYNDROME,쿠싱증후군,쿠싱신드롬,,,
0413,007,0409,0900,,,GLUCOCORTICOSTEROID ACTIVITY INCREASED,글루코코르티코스테로이드활성증가,당코르티보이드활성증가,글루코코르티코스테로이드활성도증가,,
0413,008,0409,0900,,,MOON FACE TOP,달덩이얼굴,,,,
0414,001,,0900,,,GOITRE,갑상샘종,갑상선종,고이터,,
0414,003,,0900,,,THYROID NODULAR,결절성갑상선,결절성갑상샘,갑상선결절,,
0414,004,,0900,,,THYROID ENLARGED,갑상샘비대,갑상선비대,,,
0415,001,0415,0900,,,HYPERTHYROIDISM,갑상샘기능항진증,갑상선기능항진증,갑상샘과다증,,
0415,003,0415,0900,,,EXOPHTHALMIC GOITRE,안구돌출갑상샘종,안구돌출갑상선종,안구돌출성갑상선종,,
0415,004,0415,0900,,,GRAVES' DISEASE,그레이브스병,,,,
0415,005,0415,0900,,,THYROTOXICOSIS,갑상샘중독증,갑상선중독증,,,
0415,006,0415,0900,,,BASEDOW'S DISEASE,바제도병,바세도우병,바지도병,,
0416,001,0415,0900,,,HYPERTHYROIDISM AGGRAVATED,갑상선기능항진증악화,갑상샘기능항진증악화,갑상선항진증악화,,
0416,003,0415,0900,,,THYROTOXICOSIS AGGRAVATED,갑상선중독증악화,갑상샘중독증악화,,,
0416,004,0415,0900,,,THYROID STORM,갑상선발작,갑상선급성발작,갑상선중독발작,갑상샘중독발작,
0417,001,0417,0900,,,HYPOTHYROIDISM,갑상선기능저하증,갑상샘기능저하증,갑상선저하증,,
0417,003,0417,0900,,,THYROID ACTIVITY DECREASED,갑상선활동감소,갑상샘활동감소,,,
0418,001,0417,0900,,,MYXOEDEMA,점액수종,점액부종,,,
0418,002,0417,0900,,,MYXOEDEMA COMA,점액수종혼수,점액부종혼수,,,
0419,001,,0900,,,THYROID DISORDER,갑상선질환,갑상샘질환,,,
0419,002,,0900,,,THYROID FUNCTION ABNORMAL,갑상샘기능이상,갑상선기능이상,,,
0419,003,,0900,,,THYROID ATROPHY,갑상샘위축,갑상선위축,,,
0420,001,,0900,,,THYROIDITIS,갑상샘염,갑상선염,,,
0420,002,,0900,,,THYROIDITIS ACUTE,급성갑상선염,급성갑상샘염,,,
0421,001,,0900,,,VIRILISM,남성화,,,,
0421,003,,0900,,,HERMAPHRODITISM FEMALE,여성반음양증,여성남녀한몸증,,,
0421,004,,0900,,,MASCULINIZATION,남성화,,,,
0421,005,,0900,,,VIRILIZATION,남성화,,,,
0421,006,,0900,,,ANDROGEN EXCESS EFFECT,남성호르몬과다효과,안드로겐과다효과,,,
0422,001,0429,1020,,,ANGINA PECTORIS,협심증,,,,
0422,003,0429,1020,,,ANGINAL ATTACK,협심증발작,,,,
0422,004,0429,1020,,,EFFORT ANGINA,노작성협심증,노력형협심증,,,
0422,005,0429,1020,,,CORONARY SPASM,관상동맥연축,심장동맥연축,관상동맥경련,,
0422,006,0429,1020,,,ANGINAL SYNDROME,협심증증후군,,,,
0422,007,0429,1020,,,CORONARY INSUFFICIENCY,관상동맥부전,,,,
0422,008,0429,1020,,,ANGINAL PAIN,협심증통,협심증통증,,,
0422,009,0429,1020,,,ANGINA UNSTABLE,불안정협심증,,,,
0422,010,0429,1020,,,ANGINA,협심증,,,,
0422,011,0429,1020,,,PRINZMETAL ANGINA,프린츠메탈협심증,,,,
0423,001,0429,1020,,,ANGINA PECTORIS AGGRAVATED,협심증악화,,,,
0424,001,,1020,,,AORTIC STENOSIS,대동맥협착,대동맥협착증,,,
0424,003,,1020,,,AORTIC VALVE STENOSIS,대동맥판협착,대동맥판협착증,,,
0424,004,,1020,,,ARTERIAL STENOSIS,동맥협착,,,,
0424,005,,1020,,,AORTIC STENOSIS SUPRAVALVULAR,대동맥판판상부협착,판상부대동맥판협착,,,
0425,001,,1020,1810,,CARDIOMYOPATHY,심근병증,심장근육병증,,,
0425,003,,1020,1810,,CARDIOMYOPATHY ACUTE,급성심장근육병증,급성심근병증,,,
0425,004,,1020,1810,,CONGESTIVE DILATED CARDIOMYOPATHY,울혈성확장심근병증,울혈성확장심장근육병증,,,
0425,005,,1020,1810,,CARDIOTOXICITY,심독성,심장독성,,,
0425,006,,1020,1810,,CARDIOMYOPATHY NEONATAL,신생아심근병증,신생아심장근육병증,,,
0425,007,,1020,1810,,CARDIOMYOPATHY ISCHAEMIC,허혈성심근병증,,,,
0426,001,,1020,,,CORONARY ARTERY DISORDER,관상동맥질환,심장동맥질환,,,
0426,003,,1020,,,CORONARY ATHEROMA,관상죽종,심장죽종,,,
0426,004,,1020,,,CORONARY SCLEROSIS,관상동맥경화,심장동맥경화,관상동맥경화증,,
0426,005,,1020,,,CORONARY DISEASE,관상동맥질환,심장동맥질환,,,
0426,006,,1020,,,CORONARY ARTERY SPASM,관상동맥연축,관상동맥경련,,,
0426,007,,1020,,,CORONARY ARTERY DISEASE AGGRAVATED,관상동맥질환악화,,,,
0427,001,,1020,,,ENDOCARDITIS,심내막염,심장내막염,심근내막염,,
0427,002,,1020,,,ENDOCARDITIS BACTERIAL,세균성심내막염,박테리아성심근내막염,세균성심근내막염,세균성심장내막염,
0427,003,,1020,,,ENDOCARDITIS VIRAL,바이러스성심내막염,바이러스성심근내막염,바이러스성심장내막염,,
0427,004,,1020,,,ENDOCARDITIS FUNGAL,진균성심내막염,곰팡이성심근내막염,곰팡이성심장내막염,,
0428,001,,1020,,,MYOCARDIAL INFARCTION,심근경색증,,,,
0428,003,,1020,,,HEART ATTACK,심장발작,,,,
0429,001,0429,1020,,,MYOCARDIAL ISCHAEMIA,심근허혈,심장허혈,,,
0429,002,0429,1020,,,CORONARY RESTENOSIS,관상동맥재협착,심장동맥재협착,관상동맥재협착증,,
0429,003,0429,1020,,,ARTERIAL RESTENOSIS,동맥재협착,동맥재협착증,,,
0429,004,0429,1020,,,ACUTE CORONARY SYNDROME,급성관상동맥증후군,급성심장동맥증후군,,,
0430,001,,1020,,,PERICARDITIS,심막염,심낭염,심장막염,,
0430,003,,1020,,,PERICARDITIS CONSTRICTIVE,협착성심막염,협착성심낭염,협착성심장막염,협착심막염,
0430,005,,1020,,,PERICARDITIS LUPUS,루푸스성심막염,루푸스성심낭염,루푸스성심장막염,루푸스심막염,낭창성심막염
0431,001,0441,1030,,,AV BLOCK,방실차단,방실전도장애,심방심실차단,,
0431,003,0441,1030,,,AV BLOCK SECOND DEGREE,2도방실차단,2도방실전도장애,이도방실차단,,
0431,004,0441,1030,,,HEART BLOCK AV,방실심차단,심방심실차단,,,
0431,005,0441,1030,,,PR INTERVAL PROLONGED,PR간격연장,PR간격지연,피알간격연장,,
0431,006,0441,1030,,,ATRIOVENTRICULAR BLOCK,방실차단,심방심실차단,,,
0431,007,0441,1030,,,AV BLOCK FIRST DEGREE,1도방실차단,1도방실전도장애,일도방실차단,,
0431,008,0441,1030,,,AV DISSOCIATION,방실해리,심방심실해리,,,
0432,001,0441,1030,,,ADAMS STOKES SYNDROME,아담스스톡스증후군,아담스톡증후군,,,
0432,003,0441,1030,,,AV BLOCK COMPLETE WITH SYNCOPE,실신동반완전방실차단,실신동반완전심방심실차단,,,
0432,004,0441,1030,,,STOKES ADAMS SYNDROME,스톡아담스증후군,스톡스아담스증후군,,,
0433,001,0433,1030,,,ARRHYTHMIA,부정맥,,,,
0433,002,0433,1030,,,TACHYARRHYTHMIA,빈맥,빠른부정맥,빈맥성부정맥,,
0433,003,0433,1030,,,PULSE IRREGULARITY NOS,명시안된불규칙맥박,명시안된맥박불규칙,,,
0433,004,0433,1030,,,CARDIAC ARRHYTHMIA NOS,명시안된심부정맥,명시안된심장성부정맥,,,
0433,005,0433,1030,,,WANDERING PACEMAKER,유주박동조율기,유주심박조율기,유주심박동조율기,유주심박조율부위,유주박동조율부위
0433,006,0433,1030,,,PULSE ABNORMAL,맥박이상,,,,
0433,007,0433,1030,,,AGONAL RHYTHM,임종성율동,빈사리듬,임종성리듬,,
0434,001,0433,1030,,,ARRHYTHMIA ATRIAL,심방성부정맥,심방부정맥,,,
0434,003,0433,1030,,,ARRHYTHMIA SUPRAVENTRICULAR,상심실성부정맥,심실위부정맥,,,
0434,004,0433,1030,,,EXTRASYSTOLES SUPRAVENTRICULAR,상심실성주기외수축,심실위주기외수축,,,
0435,001,0433,1030,,,ARRHYTHMIA VENTRICULAR,심실성부정맥,심실부정맥,,,
0436,001,0441,1030,,,BUNDLE BRANCH BLOCK,각차단,다발갈래차단,,,
0436,003,0441,1030,,,QRS INCREASE IN TIME,시간에따른QRS증가,시간에따른큐알에스증가,,,
0436,004,0441,1030,,,QRS WIDENED,넓어진 QRS,큐알에스넓힘,큐알에스확장,,
0436,005,0441,1030,,,QRS PROLONGED,QRS연장,큐알에스연장,,,
0436,006,0441,1030,,,INTRAVENTRICULAR BLOCK,심실속차단,심실내차단,,,
0436,007,0441,1030,,,BUNDLE BRANCH BLOCK RIGHT,우각차단,오른쪽각차단,오른쪽다발갈래차단,,
0436,008,0441,1030,,,BUNDLE BRANCH BLOCK LEFT,좌각차단,왼쪽각차단,왼쪽다발갈래차단,,
0437,001,,1030,,,CARDIAC ARREST,심장정지,심정지,,,
0437,003,,1030,,,VENTRICULAR ASYSTOLIA,심실무수축,심실정지,,,
0437,004,,1030,,,ASYSTOLIA,무수축,심수축정지,,,
0437,005,,1030,,,CARDIO-RESPIRATORY ARREST,심폐정지,심장폐정지,,,
0438,001,0433,1030,,,EXTRASYSTOLES,주기외수축,,,,
0438,003,0433,1030,,,EXTRASYSTOLES MULTIFOCAL,다기원주기외수축,다원주기외수축,다초점주기외수축,,
0438,004,0433,1030,,,PULSUS BIGEMINIS,이단맥박,이단맥,,,
0438,005,0433,1030,,,COUPLED BEATS,연결박동,연결맥박,연결맥,,
0438,006,0433,1030,,,ECTOPIC BEATS,이소성박동,딴곳박동,기외박동,이소성맥박,
0438,007,0433,1030,,,BIGEMINY,이단맥,이단맥박,,,
0438,008,0433,1030,,,EXTRASYSTOLE VENTRICULAR,심실성주기외수축,심실주기외수축,,,
0439,001,0442,1030,,,FIBRILLATION ATRIAL,심방세동,심방잔떨림,,,
0439,003,0442,1030,,,AURICULAR FIBRILLATION,심방세동,심방잔떨림,,,
0439,004,0442,1030,,,ATRIAL FIBRILLATION PAROXYSMAL,발작성심방세동,발작성심방잔떨림,,,
0439,005,0442,1030,,,ATRIAL FLUTTER/ FIBRILLATION,심방조동/세동,심방된떨림/잔떨림,,,
0439,006,0442,1030,,,FIBRILLATION ATRIAL AGGRAVATED,심방세동악화,심방잔떨림악화,,,
0440,001,0442,1030,,,FIBRILLATION VENTRICULAR,심실세동,심실잔떨림,,,
0440,003,0442,1030,,,VENTRICULAR FIBRILLATION PAROXYSM,발작성심실세동,발작성심실잔떨림,,,
0441,001,0441,1030,,,HEART BLOCK,심장차단,심차단,,,
0441,003,0441,1030,,,CONDUCTION DELAYED TRANSIENT,일과성전도지연,일과성심전도지연,,,
0441,004,0441,1030,,,HEART BLOCK FIRST DEGREE,1도심장차단,일도심장차단,일도심차단,,
0441,005,0441,1030,,,HEART BLOCK COMPLETE,완전심장차단,완전심차단,완전심장블록,,
0441,006,0441,1030,,,HEART BLOCK SECOND DEGREE,2도심장차단,이도심장차단,이도심차단,,
0441,007,0441,1030,,,BRADYARRHYTHMIA,서맥,서맥부정맥,느린부정맥,,
0442,001,0442,1030,,,FIBRILLATION CARDIAC,심장세동,심장잔떨림,,,
0442,003,0442,1030,,,FIBRILLATION CARDIAC NOS,명시안된심장세동,명시안된심장잔떨림,,,
0443,001,,1040,,,CAPILLARY FRAGILITY INCREASED,모세혈관취약성증가,모세혈관취약증가,,,
0443,003,,1040,,,CAPILLARY PERMEABILITY INCREASED,모세혈관투과성증가,모세혈관투과증가,,,
0443,004,,1040,,,CAPILLARY RESISTANCE DECREASED,모세혈관저항성감소,모세혈관저항감소,,,
0444,001,0444,1040,1230,,CEREBRAL HAEMORRHAGE,뇌출혈,뇌혈관출혈,,,
0444,003,0444,1040,1230,,INTRAVENTRICULAR HAEMORRHAGE,뇌실내출혈,뇌실내뇌출혈,뇌내출혈,,
0445,001,0445,1040,,,CEREBROVASCULAR DISORDER,뇌혈관질환,뇌혈관장애,,,
0446,001,0446,1230,1040,,EMBOLISM - BLOOD CLOT,색전증-피덩이,색전증-혈괴,색전증-혈병,색전증-혈전,색전증-피떡
0447,001,0446,1230,1040,,EMBOLISM ARTERIAL,동맥색전증,,,,
0447,003,0446,1230,1040,,ILIAC ARTERY EMBOLUS,장골동맥색전증,엉덩동맥색전증,엉덩이동맥색전증,,
0448,001,0446,1230,1040,,EMBOLISM CEREBRAL,대뇌색전증,뇌색전증,,,
0448,002,0446,1230,1040,,EMBOLISM CEREBRAL ARTERY,대뇌동맥색전증,뇌동맥색전증,,,
0449,001,0446,1230,1040,,EMBOLISM LIMB,사지색전증,팔다리색전증,,,
0450,001,0446,1230,1040,,EMBOLISM MESENTERIC,장간막색전증,창자사이막색전증,,,
0451,001,0446,1230,1040,,EMBOLISM PULMONARY,폐색전증,,,,
0451,002,0446,1230,1040,,EMBOLISM PULMONARY ACUTE,급성폐색전증,,,,
0452,001,,1230,1040,,HAEMORRHAGE NOS,명시안된출혈,상세불명의출혈,,,
0452,003,,1230,1040,,HAEMORRHAGIC DISORDER,출혈성질환,출혈성장애,,,
0452,004,,1230,1040,,BLEEDING FROM EARS,귀출혈,이출혈,,,
0452,005,,1230,1040,,HAEMORRHAGE NOS AGGRAVATED,명시안된출혈악화,상세불명의출혈악화,,,
0452,006,,1230,1040,,HAEMORRHAGE ULCER,출혈궤양,출혈성궤양,,,
0452,007,,1230,1040,,DRAINAGE BLOOD,혈액배액,배액혈액,,,
0453,001,0454,1040,,,PERIPHERAL GANGRENE,말초괴사,말초성괴저,말초괴저,말초혈관괴사,
0454,001,0454,1040,,,PERIPHERAL ISCHAEMIA,말초허혈,말초성허혈,말초혈관허혈,,
0454,004,0454,1040,,,PERIPHERAL COLDNESS,말초한랭,말초성한랭,말초혈관한랭,,
